B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,NDVI,ChlRe,REPO,NDMI,NDWI,NDCI,MCARI,ndre,AGB_2017
15.695652173913045,22.08695652173913,34.52173913043478,50.43478260869565,59.56521739130435,67.82608695652173,74.3913043478261,79.52173913043478,83.52173913043478,84.95652173913044,102.56521739130434,76.21739130434783,0.2289495016421898,0.265975701414319,712.9669267930137,-0.1321597051971281,-0.4013008054099281,0.0841786315936978,4.999473026661642,0.147964433128005,0.0
3.272727272727273,3.5,9.681818181818182,6.636363636363637,18.318181818181817,48.22727272727273,56.45454545454545,59.36363636363637,62.90909090909091,63.40909090909091,33.31818181818182,16.136363636363637,0.7974236272306808,2.104597166151165,717.686455156253,0.2791336655218825,-0.7183858512370901,0.4697557541749595,28.087023809523814,0.5267495690180911,6.57
2.0,3.130434782608696,9.0,6.391304347826087,18.608695652173918,52.17391304347826,62.69565217391305,65.52173913043478,69.52173913043478,69.65217391304348,32.82608695652174,15.391304347826088,0.8236680414232772,2.3902013723776414,719.0791690215516,0.331419277787826,-0.7597119989766511,0.4928160866390892,30.56888198757764,0.5579545853500256,10.978181818181817
8.565217391304348,11.0,17.043478260869566,25.043478260869566,29.869565217391305,34.30434782608695,38.04347826086956,41.56521739130435,45.21739130434783,40.56521739130435,76.69565217391305,62.26086956521739,0.2485661763278511,0.2742950583921227,715.1594202898551,-0.297471985957588,-0.4192261172242825,0.0883716458565024,2.7066294074895207,0.1638137231297409,0.0
5.391304347826087,7.391304347826087,14.91304347826087,17.304347826086957,30.130434782608692,47.391304347826086,53.21739130434783,56.04347826086956,59.52173913043478,60.08695652173913,55.52173913043478,33.04347826086956,0.5305765980245234,0.779351959472445,711.814727752169,0.0062619696792063,-0.5803856213821159,0.2741348308444497,17.370727062754924,0.3020103319029327,2.0984615384615384
2.608695652173913,3.260869565217391,8.652173913043478,5.652173913043479,17.391304347826086,57.56521739130435,71.0,72.78260869565217,78.47826086956522,78.34782608695652,33.21739130434783,15.173913043478262,0.8548572062579889,3.096939915837143,720.8780260935074,0.3685513612366787,-0.7875252059672038,0.5080722185209301,31.53608695652174,0.6131631230027316,13.027692307692307
2.0,3.3043478260869565,8.521739130434783,6.304347826086956,17.17391304347826,50.391304347826086,60.56521739130435,63.56521739130435,67.1304347826087,65.95652173913044,31.347826086956523,15.0,0.8196565690201014,2.5446448602324225,719.5927116910316,0.3383173992708739,-0.7639187561797063,0.4653182429779371,25.44723602484472,0.574407654119126,9.584615384615384
20.91304347826087,26.695652173913043,37.391304347826086,50.869565217391305,58.73913043478261,64.30434782608695,69.43478260869566,73.08695652173913,77.34782608695652,76.91304347826087,102.2608695652174,88.43478260869566,0.1798209069248567,0.1837841377337371,709.6021394064873,-0.1669037585299881,-0.3241321993743896,0.0721284608015935,4.185450761808204,0.1091476113045212,0.0
2.0,2.739130434782609,7.695652173913044,4.739130434782608,15.043478260869565,44.73913043478261,55.0,57.04347826086956,59.56521739130435,58.869565217391305,24.869565217391305,10.869565217391305,0.8459428193659445,2.688104601908613,720.0370415527192,0.3899724195486992,-0.7615896897584081,0.5183413322215431,28.708695652173915,0.5832083973977571,8.842857142857143
5.913043478260869,7.3478260869565215,14.304347826086955,25.17391304347826,33.30434782608695,40.73913043478261,44.65217391304348,45.78260869565217,49.08695652173913,47.56521739130435,60.78260869565217,47.60869565217392,0.291191820476584,0.3439751668459361,708.3391994478951,-0.1412906527072017,-0.5245504739608668,0.1405855199914167,5.893402349709043,0.1577140721527933,0.18
6.913043478260869,7.695652173913044,14.521739130434783,15.73913043478261,27.608695652173918,51.869565217391305,60.30434782608695,64.52173913043478,68.69565217391305,68.0,53.04347826086956,32.17391304347826,0.6069125754924465,1.2213560414314442,716.962968517202,0.0966175055116655,-0.6304096750843264,0.2862993558477158,17.763258017419034,0.3985127207244893,4.283333333333333
20.26086956521739,31.30434782608696,47.56521739130435,66.73913043478261,77.04347826086956,83.95652173913044,89.78260869565217,94.82608695652172,99.65217391304348,100.91304347826087,107.47826086956522,71.6086956521739,0.1741000986834079,0.1659473177552481,706.9427191166322,-0.062960564001372,-0.3318763140622162,0.0719016809140123,5.118497878304683,0.1035017407555641,0.0
6.652173913043479,9.304347826086955,16.043478260869566,21.39130434782609,31.73913043478261,46.0,52.47826086956522,57.869565217391305,63.08695652173913,60.82608695652174,72.69565217391305,46.869565217391305,0.4616555780233674,0.6618757016681038,714.5960636408207,-0.1137889504795188,-0.5661589773644797,0.1978246044061164,10.900775131069532,0.2916776668165683,0.2109090909090908
2.3043478260869565,3.1739130434782608,10.043478260869565,5.695652173913044,19.869565217391305,54.47826086956522,63.130434782608695,65.43478260869566,68.65217391304348,67.30434782608695,29.347826086956523,13.173913043478262,0.839199067856665,2.1825460789140143,716.7483272482164,0.3779350968836951,-0.7339922219941161,0.5548460657971119,43.3868530020704,0.5322958195268338,8.221538461538461
10.521739130434783,14.565217391304348,24.47826086956522,34.391304347826086,44.34782608695652,57.391304347826086,64.73913043478261,69.95652173913044,74.17391304347827,74.34782608695652,80.0,54.82608695652174,0.3430912749144105,0.4712960988281547,716.0306228858861,-0.0685025634749482,-0.4841563996852326,0.1282188207816355,7.864347493680359,0.2255704461998213,0.0
2.4347826086956523,3.217391304347826,8.695652173913043,6.173913043478261,17.52173913043478,53.17391304347826,64.0,67.43478260869566,71.04347826086956,71.26086956521739,33.43478260869565,15.869565217391305,0.8315977441790383,2.656060395759548,719.7283989453223,0.3338186333925118,-0.7727939840880739,0.4791194662409054,27.845351966873704,0.586320189658719,12.603333333333332
5.3478260869565215,6.043478260869565,12.91304347826087,13.695652173913045,25.782608695652176,50.0,58.869565217391305,62.82608695652174,67.6086956521739,70.08695652173913,50.43478260869565,29.26086956521739,0.6468893012777545,1.3592420417436606,717.0582262697192,0.1164795601413273,-0.6604569793285774,0.3202243357048268,19.288116254305518,0.4213925011553774,2.6953846153846155
2.608695652173913,2.9565217391304346,7.956521739130435,7.043478260869565,16.043478260869566,38.65217391304348,46.34782608695652,49.08695652173913,51.34782608695652,53.60869565217392,31.565217391304348,17.217391304347824,0.7578329417373759,2.015091573396548,718.87430890915,0.2264980364380609,-0.7256940898627956,0.4104011598156434,17.946769780375917,0.5145826009261798,5.490909090909091
2.0,2.347826086956522,7.260869565217392,4.086956521739131,14.695652173913045,46.69565217391305,57.21739130434783,59.52173913043478,62.82608695652174,65.34782608695652,24.608695652173918,10.695652173913045,0.8715786002914675,2.908825009176672,720.0023313775129,0.4129486524054585,-0.7823649821690628,0.5658543932100265,33.8131884057971,0.6030824346287497,11.088571428571427
2.0,2.8260869565217392,8.434782608695652,5.913043478260869,17.73913043478261,50.08695652173913,60.56521739130435,63.08695652173913,67.65217391304348,68.30434782608695,33.30434782608695,16.043478260869566,0.828008645018321,2.434787259347078,719.3146638035372,0.3058788306372502,-0.764170903375718,0.5010346240056329,30.553592132505184,0.5593390933186103,11.952727272727271
2.0869565217391304,2.652173913043478,7.260869565217392,4.826086956521739,14.565217391304348,44.69565217391305,54.73913043478261,56.869565217391305,60.60869565217392,60.30434782608695,25.869565217391305,11.391304347826088,0.8434320355940098,2.7870995550343376,720.2673010439082,0.3700802568783877,-0.7740874470189599,0.5030306729288978,25.55211180124224,0.5910105096204588,10.775384615384615
10.0,13.043478260869565,18.73913043478261,23.43478260869565,27.73913043478261,32.56521739130435,35.17391304347826,37.91304347826087,39.30434782608695,35.26086956521739,57.391304347826086,49.82608695652174,0.2361658481060619,0.2685038194991283,712.9420289855072,-0.2044334812302382,-0.3385744097821659,0.0843197052296041,2.975762217548608,0.1549334402733977,0.1714285714285714
9.652173913043478,12.304347826086955,19.52173913043478,26.52173913043478,32.65217391304348,40.130434782608695,43.21739130434783,45.78260869565217,48.30434782608695,49.30434782608695,52.52173913043478,42.130434782608695,0.2637570125056016,0.322837235234639,711.236881476012,-0.0697931467419114,-0.3997026507760911,0.104221112925688,4.456687410087537,0.1648997910253025,1.0872727272727274
5.0,6.565217391304348,12.73913043478261,14.347826086956522,24.82608695652174,46.95652173913044,55.0,58.43478260869565,63.17391304347826,63.130434782608695,49.17391304347826,29.82608695652174,0.6009644270243935,1.2315789038931015,717.5837844253518,0.0812013920724887,-0.6378102960997344,0.2739241556368334,14.807200201871089,0.3986928936167036,6.33
11.869565217391305,13.826086956521738,21.130434782608692,25.565217391304348,36.391304347826086,49.69565217391305,54.82608695652174,57.65217391304348,62.21739130434783,62.0,67.52173913043478,50.52173913043478,0.3914866387878792,0.5221701490366139,711.1445906922081,-0.0775212161991012,-0.466295160663088,0.1830872531388441,11.744601721892575,0.2277862162504648,4.144615384615385
5.782608695652174,7.739130434782608,14.91304347826087,17.652173913043477,30.043478260869566,51.43478260869565,58.869565217391305,63.17391304347826,68.3913043478261,66.91304347826087,63.26086956521739,38.869565217391305,0.5656433634893682,0.9663440143665578,715.2713353975195,-0.0010279328764258,-0.6191486279713296,0.2654720463528778,16.48857572808716,0.3544594770879637,1.498181818181818
7.173913043478261,9.565217391304348,17.652173913043477,26.82608695652174,36.30434782608695,45.34782608695652,51.52173913043478,55.78260869565217,60.34782608695652,61.17391304347826,78.69565217391305,53.95652173913044,0.3512858136105506,0.423637593973311,713.1255411255411,-0.1706673130330928,-0.5196717841328444,0.1505732416561236,7.834328380459157,0.2122369578703612,0.1285714285714285
24.227272727272727,34.81818181818182,50.40909090909091,69.13636363636364,78.81818181818181,84.22727272727273,89.5909090909091,93.95454545454544,98.8181818181818,99.0,114.54545454545456,80.13636363636364,0.1521862142529532,0.1368767451779345,703.9480519480519,-0.098907847248322,-0.3015980099567663,0.0654636542718545,4.567244273315579,0.0875933086230788,0.0
2.0869565217391304,2.3043478260869565,7.304347826086956,4.3478260869565215,14.521739130434783,44.04347826086956,54.56521739130435,56.869565217391305,59.95652173913044,59.26086956521739,24.043478260869566,10.434782608695652,0.8576868939282142,2.7589927694686067,720.3203178911447,0.4016735338841377,-0.7736510595735436,0.5392500291048283,29.583333333333336,0.5921828887227033,9.85846153846154
3.347826086956522,3.4347826086956523,9.73913043478261,5.608695652173913,19.43478260869565,63.04347826086956,75.30434782608695,77.47826086956522,82.34782608695652,82.78260869565217,32.47826086956522,14.565217391304348,0.8657894416531174,2.967482553612431,719.989593548933,0.4042252581685294,-0.779235588930814,0.553158061973017,41.92793995859213,0.6000853406277663,11.0
4.086956521739131,4.086956521739131,9.434782608695652,9.391304347826088,19.043478260869566,38.17391304347826,44.30434782608695,46.34782608695652,49.95652173913044,50.0,38.869565217391305,21.82608695652174,0.6684593832356164,1.362261392655793,716.3285942905003,0.0906086075148121,-0.6635386203554426,0.3483258976259903,16.2083970136144,0.4199402254891453,0.6646153846153847
26.727272727272727,37.90909090909091,53.63636363636363,73.22727272727273,82.31818181818181,87.27272727272727,92.13636363636364,96.54545454545456,100.95454545454544,101.77272727272728,114.63636363636364,82.18181818181819,0.1374842221504164,0.1196344201007619,701.8506493506494,-0.0856321300457383,-0.2857851622763239,0.0585272970764972,3.781532944780553,0.0796030741173171,0.0
5.304347826086956,6.608695652173913,13.173913043478262,14.695652173913045,25.347826086956523,48.60869565217392,56.60869565217392,60.34782608695652,63.47826086956522,62.95652173913044,55.82608695652174,36.69565217391305,0.6014583065779798,1.2476925476087168,717.5306773653153,0.03248829544958,-0.6348958493127995,0.276046716812504,15.478156117973054,0.4009340392823527,1.0246153846153847
8.130434782608695,10.91304347826087,20.043478260869566,33.69565217391305,41.65217391304348,47.82608695652174,51.43478260869565,52.34782608695652,55.21739130434783,55.34782608695652,71.17391304347827,58.08695652173913,0.2180931310063809,0.2375497237431979,705.3467908902692,-0.1517352177266017,-0.4467480937100174,0.1063147131559658,4.571299539309167,0.1144748622254382,0.0914285714285714
3.0,2.9130434782608696,8.043478260869565,4.608695652173913,15.826086956521738,54.30434782608695,68.04347826086956,70.65217391304348,75.17391304347827,77.69565217391305,28.782608695652176,12.782608695652174,0.8776806369413442,3.316054316116572,721.4654085594176,0.4173654271465769,-0.7957344265271947,0.5523938337389735,34.45080745341615,0.6319916521094332,9.025714285714283
3.4782608695652173,3.9565217391304346,9.608695652173912,7.956521739130435,19.30434782608696,46.56521739130435,54.43478260869565,57.26086956521739,62.0,64.3913043478261,35.17391304347826,18.26086956521739,0.757296984887598,1.8736970776948212,717.5403611215673,0.240975906895511,-0.7134646688847314,0.4207235443123535,23.444156447417317,0.4965908354617363,4.336666666666667
9.826086956521738,14.217391304347826,23.956521739130437,33.30434782608695,45.869565217391305,61.869565217391305,69.56521739130434,76.30434782608695,81.43478260869566,81.1304347826087,76.69565217391305,48.43478260869565,0.3962626358266289,0.5266454759752889,713.8443367254782,2.851743228337096e-05,-0.5246502249357217,0.1621401813019575,11.439581761200817,0.2509064931330055,0.22
3.0,3.4782608695652173,8.695652173913043,6.782608695652174,17.652173913043477,48.17391304347826,58.30434782608695,61.60869565217392,64.73913043478261,65.6086956521739,31.695652173913043,15.869565217391305,0.8015233130532315,2.35809337665072,719.4696785077871,0.321188793142581,-0.7520851134367209,0.4561975047986391,25.94715320910973,0.5546753499290855,4.504615384615384
7.636363636363637,8.136363636363637,14.727272727272728,18.90909090909091,29.09090909090909,42.5,47.59090909090909,49.95454545454545,53.90909090909091,54.18181818181818,52.63636363636363,33.81818181818182,0.4539803120124912,0.6616205616212567,712.0190514575542,-0.0246797458088273,-0.5451204748187319,0.2188540774693011,11.6848322134043,0.2654608356639923,1.4542857142857142
5.086956521739131,6.739130434782608,13.26086956521739,14.217391304347826,25.217391304347824,44.73913043478261,50.78260869565217,54.26086956521739,57.21739130434783,54.78260869565217,52.73913043478261,33.08695652173913,0.5988893561184563,1.092868885991075,714.7736777214501,0.0255710586306011,-0.6139983525121931,0.2968108369939393,15.943927699738886,0.3732389246254928,1.083076923076923
4.434782608695652,4.391304347826087,11.782608695652174,8.347826086956522,23.30434782608696,58.30434782608695,67.69565217391305,69.47826086956522,74.04347826086956,75.56521739130434,35.78260869565217,17.043478260869566,0.7861948080648284,2.007859388315349,716.557196151611,0.3213035769692548,-0.7096443193027215,0.4908325453872137,39.01616616475312,0.4988334758470396,6.44
5.869565217391305,10.347826086956522,20.43478260869565,27.91304347826087,41.0,61.34782608695652,69.65217391304348,75.47826086956522,80.95652173913044,80.17391304347827,67.3913043478261,40.30434782608695,0.4612372122547385,0.7174350640525474,715.3760973483978,0.0531703205106685,-0.5757442479815011,0.1942370052243927,13.654602179087032,0.2950776421032418,1.1257142857142857
23.130434782608692,35.608695652173914,51.56521739130435,71.52173913043478,79.47826086956522,83.1304347826087,87.65217391304348,92.2608695652174,96.3913043478261,91.52173913043478,110.95652173913044,78.3913043478261,0.1271080493972193,0.10484640201028,695.8840579710145,-0.0933384353397124,-0.2832596515555006,0.0526789836482028,2.6645024396584267,0.0749222115224904,0.0
23.43478260869565,35.608695652173914,52.26086956521739,73.47826086956522,82.82608695652173,85.52173913043478,89.0,93.2608695652174,96.65217391304348,99.08695652173913,99.95652173913044,70.82608695652173,0.1176202486409712,0.0739807789295459,672.6956521739131,-0.0392821284386218,-0.2795065078159336,0.060434451435799,3.7345857986736632,0.0575712914471037,0.0
3.391304347826087,4.956521739130435,9.130434782608695,10.347826086956522,16.043478260869566,25.347826086956523,28.39130434782609,30.52173913043478,32.47826086956522,28.782608695652176,38.73913043478261,28.52173913043478,0.4999175989956151,0.7857968458755914,714.485350398394,-0.1140782632852758,-0.5419041972285545,0.2273659963775075,7.299336798467231,0.3121778162760117,0.52
4.304347826086956,4.478260869565218,10.478260869565217,9.130434782608695,21.0,51.130434782608695,60.0,62.26086956521739,65.6086956521739,67.65217391304348,39.08695652173913,21.043478260869566,0.7456164142741081,1.897310389052943,718.0179966416512,0.2295027870542705,-0.7121567717395889,0.4002164445164491,23.10145019231976,0.4961435016940014,5.16
1.434782608695652,2.565217391304348,7.782608695652174,5.3478260869565215,16.347826086956523,49.26086956521739,60.30434782608695,62.08695652173913,66.17391304347827,68.08695652173913,30.82608695652174,14.304347826086955,0.8427962821325509,2.71987629577568,720.0262817420429,0.3337234119246672,-0.7785576987786426,0.5118055603252711,28.88156314699793,0.5824161980404511,10.386666666666668
1.0,3.0,9.130434782608695,6.086956521739131,18.65217391304348,54.0,65.08695652173913,67.65217391304348,70.82608695652173,68.26086956521739,33.56521739130435,15.869565217391305,0.833207597046256,2.510351217559456,719.3286951987891,0.3333352890649941,-0.7630302231384146,0.5075926430724959,33.84426501035196,0.5675418282570341,10.465454545454543
3.0,3.4782608695652173,9.478260869565217,6.217391304347826,18.65217391304348,54.34782608695652,65.6086956521739,67.43478260869566,72.08695652173913,71.69565217391305,32.0,14.73913043478261,0.8313032075618471,2.540398405256526,719.3966542427759,0.3540578149548883,-0.7542373926074329,0.5016624436318111,32.499951690821256,0.5664006177173291,9.72
8.043478260869565,10.130434782608695,16.391304347826086,24.43478260869565,30.0,35.869565217391305,39.91304347826087,43.52173913043478,47.17391304347826,47.34782608695652,75.17391304347827,64.95652173913044,0.2803291228217087,0.3308205418370094,715.2608695652174,-0.2676504796042164,-0.4532880955162957,0.1016687444351193,3.5166422716120262,0.1839110183397406,0.0
3.0,3.217391304347826,9.782608695652174,6.0,19.217391304347824,57.65217391304348,67.73913043478261,69.8695652173913,73.30434782608695,74.17391304347827,32.65217391304348,15.08695652173913,0.8413953737628155,2.526488961960557,718.4098408621466,0.359486069354379,-0.754211927576728,0.5246424661471341,36.78222567287785,0.5670661432221094,12.938181818181818
5.739130434782608,7.260869565217392,12.0,15.608695652173912,20.608695652173918,26.30434782608696,29.52173913043478,32.26086956521739,34.82608695652174,30.217391304347824,54.52173913043478,42.56521739130435,0.3484368848079183,0.4348733925573075,713.5552104899929,-0.2579660797589234,-0.4571908128181084,0.1394772750965583,4.381547928447915,0.2197152378260659,0.1323076923076923
6.478260869565218,10.826086956521738,18.82608695652174,26.08695652173913,36.21739130434783,46.391304347826086,52.91304347826087,58.130434782608695,62.47826086956522,58.391304347826086,63.91304347826087,43.30434782608695,0.3765954550577762,0.4570563052850781,713.8111888111889,-0.0482800400019994,-0.5085767000102028,0.1617199053140539,9.490172233377578,0.2298756116797926,0.7433333333333333
4.478260869565218,5.217391304347826,11.652173913043478,10.956521739130435,22.782608695652176,52.30434782608695,62.56521739130435,67.56521739130434,71.56521739130434,70.52173913043478,43.17391304347826,23.217391304347824,0.7228448139438501,1.7931482172251867,718.8721669246382,0.2193043662629583,-0.7062331945424105,0.3613113405075687,21.116763417106664,0.4952820900308404,8.409230769230769
7.826086956521739,14.347826086956522,23.26086956521739,32.78260869565217,43.21739130434783,55.95652173913044,62.869565217391305,68.04347826086956,71.82608695652173,69.47826086956522,69.52173913043478,46.34782608695652,0.3527733666945052,0.478478072079244,713.7230016360452,-0.0073030266192279,-0.4923720876136676,0.1402923310733998,8.658541381803314,0.2252882662151919,0.1636363636363636
23.09090909090909,31.318181818181817,44.63636363636363,61.36363636363637,69.54545454545455,74.5,79.68181818181819,83.68181818181819,88.63636363636364,90.0,108.5909090909091,82.18181818181819,0.1570721808237067,0.1505642796497596,705.8647186147186,-0.1324075229891611,-0.3065043559318836,0.0647456397005211,3.78108813057413,0.0932899602087028,0.0
2.0,2.4347826086956523,7.173913043478261,4.391304347826087,14.434782608695652,47.56521739130435,58.69565217391305,60.34782608695652,64.56521739130434,63.0,25.956521739130437,11.434782608695652,0.864673706626368,3.08347671084244,720.7123985322949,0.393900719834496,-0.7875723694353455,0.5357336602088367,28.59855072463768,0.6124449386032841,11.343333333333332
6.304347826086956,8.73913043478261,15.391304347826088,20.82608695652174,30.608695652173918,44.78260869565217,51.08695652173913,53.47826086956522,57.65217391304348,57.60869565217392,63.130434782608695,42.60869565217392,0.4493528294538025,0.7387326247272871,714.3579946623427,-0.0787785061185212,-0.5559162019688996,0.2075480436868538,10.891137080310994,0.2763003794172395,0.7476923076923078
2.608695652173913,3.130434782608696,8.478260869565217,6.956521739130435,17.652173913043477,47.78260869565217,59.34782608695652,62.0,67.0,67.73913043478261,36.78260869565217,18.217391304347824,0.7987915960128317,2.37944229907482,720.5598125428336,0.2549142040817079,-0.7601992055428811,0.4362970733670166,22.73514492753623,0.5572227669578348,5.14
2.739130434782609,3.0869565217391304,8.565217391304348,5.521739130434782,17.08695652173913,56.869565217391305,70.3913043478261,73.26086956521739,77.82608695652173,77.34782608695652,33.82608695652174,15.26086956521739,0.8591782773548805,3.1389327699043004,720.966538633747,0.3668004305021992,-0.7906238043447263,0.5146350984824768,31.52103519668737,0.6205598084194116,10.9
3.0,3.0869565217391304,8.565217391304348,6.217391304347826,15.826086956521738,43.52173913043478,50.82608695652174,52.91304347826087,55.0,53.869565217391305,31.217391304347824,15.869565217391305,0.7895667118178903,2.21359039772689,718.2886948153821,0.254837469770661,-0.7201138959534628,0.439098134133805,21.223633540372667,0.5375640326655219,3.990769230769231
4.478260869565218,4.652173913043479,10.826086956521738,10.304347826086955,22.0,51.95652173913044,62.26086956521739,65.91304347826087,70.8695652173913,68.82608695652173,42.30434782608695,23.347826086956523,0.7284270247532829,1.846269751042908,719.1661973679406,0.2162053425582907,-0.7172230077191841,0.3657645902042908,20.816929061276884,0.4980530282136701,3.901818181818182
5.782608695652174,7.478260869565218,14.608695652173912,16.391304347826086,27.956521739130437,53.21739130434783,62.30434782608695,66.34782608695652,71.0,70.1304347826087,49.56521739130435,29.91304347826087,0.6050963288071934,1.2638024254786482,717.9807448821322,0.1452915379003749,-0.6387605332276883,0.2708238863006818,16.1335318536801,0.406771363129715,5.276666666666666
8.26086956521739,10.130434782608695,18.65217391304348,20.43478260869565,33.869565217391305,64.43478260869566,75.34782608695652,78.56521739130434,84.91304347826087,84.21739130434783,64.30434782608695,38.04347826086956,0.6059841356275976,1.4279398508742522,717.9531645831338,0.1149826112115268,-0.6257277498971588,0.2746819064170513,18.711135841677983,0.4118477915001178,8.163076923076922
5.454545454545454,6.0,12.090909090909092,20.727272727272727,28.272727272727277,36.72727272727273,40.31818181818182,41.0,43.40909090909091,43.31818181818182,48.22727272727273,37.18181818181818,0.3279845238580988,0.4307388014284567,710.0445665445666,-0.0820672448194407,-0.5443741140283204,0.1564189173642105,6.099402328134386,0.1825047102443539,0.3942857142857143
6.739130434782608,8.695652173913043,13.652173913043478,18.347826086956523,23.52173913043478,28.869565217391305,32.17391304347826,35.130434782608695,38.26086956521739,34.47826086956522,65.17391304347827,48.95652173913044,0.3144581158600528,0.3696836944473994,712.9006211180123,-0.2990561062521456,-0.4392221027096429,0.1245459612663971,4.136111320530298,0.1976666479594509,0.0
2.0,2.4782608695652173,7.3478260869565215,4.782608695652174,14.91304347826087,46.30434782608695,56.73913043478261,58.60869565217392,62.869565217391305,65.17391304347827,26.608695652173918,12.08695652173913,0.848366893386178,2.8080809358302967,720.3384758600275,0.3729639367455135,-0.7770051727857994,0.5139987329368544,27.51115942028985,0.5929078579330792,5.997142857142856
23.130434782608692,31.17391304347826,43.95652173913044,62.56521739130435,70.65217391304348,74.1304347826087,79.08695652173913,83.0,87.69565217391305,87.3913043478261,95.1304347826087,66.95652173913044,0.1404086221659047,0.1195445312692216,701.376811594203,-0.0682225670811328,-0.3075560784355947,0.0607306390991496,3.1080590102788874,0.0803619262644235,0.0
1.9565217391304348,2.652173913043478,7.956521739130435,5.304347826086956,15.73913043478261,41.869565217391305,50.130434782608695,51.56521739130435,54.60869565217392,55.30434782608695,28.08695652173913,12.869565217391305,0.8121377006964635,2.1936736288718386,718.4055489910737,0.2903185035351493,-0.7329829704514503,0.4948462695950507,26.777681159420293,0.5309244521204808,3.4984615384615387
5.608695652173913,7.521739130434782,13.782608695652174,24.782608695652176,31.130434782608692,37.04347826086956,40.34782608695652,41.43478260869565,44.21739130434783,44.17391304347826,55.34782608695652,45.47826086956522,0.2469201955619938,0.2920977243136419,708.7035886818495,-0.1473083866862576,-0.5038311022363348,0.1126762106890876,3.663469181652351,0.1383608933267537,0.04
3.0,3.3043478260869565,9.347826086956522,6.0,18.08695652173913,56.21739130434783,67.91304347826087,72.0,75.69565217391305,74.3913043478261,32.91304347826087,14.652173913043478,0.8465109735810145,2.7707379676906414,719.7984270278321,0.3696153370758696,-0.7710519375966614,0.5048027264870562,32.05987577639752,0.5974392155139686,10.651428571428571
